85321,0.101580611
35218,0.122034779
35219,0.122034779
35214,0.122034779
35215,0.122034779
35216,0.122034779
35217,0.122034779
35210,0.122034779
35211,0.122034779
35212,0.122034779
35213,0.122034779
35058,0.122034779
35054,0.122034779
35055,0.122034779
35052,0.122034779
35053,0.122034779
35051,0.122034779
35584,0.122034779
35585,0.122034779
35587,0.122034779
35580,0.122034779
35581,0.122034779
35582,0.122034779
36776,0.122034779
36773,0.122034779
35202,0.122034779
35294,0.122034779
35298,0.122034779
36279,0.122034779
36031,0.122034779
36033,0.122034779
36032,0.122034779
36037,0.122034779
36036,0.122034779
35151,0.122034779
35150,0.122034779
35182,0.122034779
35188,0.122034779
36541,0.122034779
36540,0.122034779
36543,0.122034779
36545,0.122034779
36544,0.122034779
36548,0.122034779
36769,0.122034779
35470,0.122034779
35471,0.122034779
35473,0.122034779
35474,0.122034779
35475,0.122034779
35476,0.122034779
35477,0.122034779
35478,0.122034779
36362,0.122034779
36912,0.122034779
36916,0.122034779
36915,0.122034779
36832,0.122034779
36660,0.122034779
36663,0.122034779
35586,0.122034779
36461,0.122034779
35224,0.122034779
35226,0.122034779
35221,0.122034779
35220,0.122034779
35223,0.122034779
35229,0.122034779
36141,0.122034779
36140,0.122034779
36142,0.122034779
36786,0.122034779
36784,0.122034779
36783,0.122034779
36782,0.122034779
36373,0.122034779
36370,0.122034779
36371,0.122034779
36376,0.122034779
36375,0.122034779
36590,0.122034779
35023,0.122034779
35022,0.122034779
36703,0.122034779
36702,0.122034779
36701,0.122034779
36066,0.122034779
36067,0.122034779
36064,0.122034779
36068,0.122034779
36069,0.122034779
35180,0.122034779
35181,0.122034779
35184,0.122034779
35185,0.122034779
35186,0.122034779
35187,0.122034779
36512,0.122034779
36513,0.122034779
35449,0.122034779
35448,0.122034779
35441,0.122034779
35440,0.122034779
35443,0.122034779
35442,0.122034779
35444,0.122034779
35447,0.122034779
35446,0.122034779
35253,0.122034779
35255,0.122034779
36652,0.122034779
35559,0.122034779
35563,0.122034779
35560,0.122034779
35564,0.122034779
35565,0.122034779
35953,0.122034779
35952,0.122034779
35957,0.122034779
35956,0.122034779
35954,0.122034779
36849,0.122034779
36303,0.122034779
36301,0.122034779
36305,0.122034779
35295,0.122034779
35296,0.122034779
35290,0.122034779
35292,0.122034779
35293,0.122034779
36112,0.122034779
36113,0.122034779
36110,0.122034779
36111,0.122034779
36116,0.122034779
36117,0.122034779
36115,0.122034779
35074,0.122034779
35077,0.122034779
35071,0.122034779
35072,0.122034779
35073,0.122034779
36754,0.122034779
36756,0.122034779
36750,0.122034779
36752,0.122034779
36758,0.122034779
36759,0.122034779
36265,0.122034779
36266,0.122034779
36260,0.122034779
36262,0.122034779
36263,0.122034779
36268,0.122034779
36269,0.122034779
36314,0.122034779
36316,0.122034779
36016,0.122034779
36015,0.122034779
36013,0.122034779
35131,0.122034779
35130,0.122034779
35133,0.122034779
35135,0.122034779
35137,0.122034779
35136,0.122034779
35139,0.122034779
36568,0.122034779
36562,0.122034779
36560,0.122034779
36606,0.122034779
36607,0.122034779
36604,0.122034779
36605,0.122034779
36602,0.122034779
36603,0.122034779
36601,0.122034779
36608,0.122034779
36609,0.122034779
35490,0.122034779
36093,0.122034779
36092,0.122034779
36091,0.122034779
36879,0.122034779
36875,0.122034779
36874,0.122034779
36877,0.122034779
36871,0.122034779
36870,0.122034779
36872,0.122034779
36688,0.122034779
36689,0.122034779
36441,0.122034779
36442,0.122034779
36444,0.122034779
36445,0.122034779
35203,0.122034779
35201,0.122034779
35207,0.122034779
35206,0.122034779
35205,0.122034779
35204,0.122034779
35209,0.122034779
35208,0.122034779
35246,0.122034779
35049,0.122034779
35048,0.122034779
35045,0.122034779
35044,0.122034779
35046,0.122034779
35040,0.122034779
35043,0.122034779
35042,0.122034779
35593,0.122034779
35592,0.122034779
35594,0.122034779
36768,0.122034779
36765,0.122034779
36764,0.122034779
36767,0.122034779
36766,0.122034779
35901,0.122034779
35902,0.122034779
35903,0.122034779
35904,0.122034779
35905,0.122034779
35906,0.122034779
35907,0.122034779
35654,0.122034779
35650,0.122034779
35653,0.122034779
36350,0.122034779
36351,0.122034779
36353,0.122034779
35288,0.122034779
35282,0.122034779
35285,0.122034779
36258,0.122034779
36255,0.122034779
36257,0.122034779
36256,0.122034779
36250,0.122034779
36352,0.122034779
35980,0.122034779
35983,0.122034779
35987,0.122034779
36751,0.122034779
36048,0.122034779
36045,0.122034779
36046,0.122034779
36047,0.122034779
36040,0.122034779
36041,0.122034779
36042,0.122034779
36043,0.122034779
36691,0.122034779
35160,0.122034779
35161,0.122034779
35005,0.122034779
35004,0.122034779
35006,0.122034779
36535,0.122034779
36532,0.122034779
35466,0.122034779
35464,0.122034779
35463,0.122034779
35462,0.122034779
35461,0.122034779
35460,0.122034779
35468,0.122034779
36901,0.122034779
36904,0.122034779
36907,0.122034779
36908,0.122034779
35142,0.122034779
36675,0.122034779
36671,0.122034779
36670,0.122034779
36471,0.122034779
36470,0.122034779
36477,0.122034779
35283,0.122034779
35287,0.122034779
35091,0.122034779
35096,0.122034779
35097,0.122034779
35094,0.122034779
35540,0.122034779
35541,0.122034779
35542,0.122034779
35543,0.122034779
35544,0.122034779
35545,0.122034779
35546,0.122034779
35548,0.122034779
35549,0.122034779
36253,0.122034779
36803,0.122034779
36361,0.122034779
36360,0.122034779
36584,0.122034779
36587,0.122034779
36582,0.122034779
36254,0.122034779
36251,0.122034779
36119,0.122034779
35254,0.122034779
35259,0.122034779
36280,0.122034779
36130,0.122034779
36131,0.122034779
36132,0.122034779
36133,0.122034779
36134,0.122034779
36135,0.122034779
35013,0.122034779
35010,0.122034779
35016,0.122034779
35014,0.122034779
35015,0.122034779
35019,0.122034779
36732,0.122034779
36736,0.122034779
36738,0.122034779
36075,0.122034779
36072,0.122034779
36079,0.122034779
36078,0.122034779
36919,0.122034779
36509,0.122034779
36505,0.122034779
36504,0.122034779
36507,0.122034779
36503,0.122034779
36502,0.122034779
36202,0.122034779
36203,0.122034779
36201,0.122034779
36206,0.122034779
36207,0.122034779
36204,0.122034779
36205,0.122034779
35119,0.122034779
35118,0.122034779
35117,0.122034779
35116,0.122034779
35115,0.122034779
35114,0.122034779
35112,0.122034779
35111,0.122034779
36628,0.122034779
36625,0.122034779
36425,0.122034779
36426,0.122034779
36427,0.122034779
35579,0.122034779
35578,0.122034779
35571,0.122034779
35570,0.122034779
35573,0.122034779
35572,0.122034779
35575,0.122034779
35574,0.122034779
35577,0.122034779
35576,0.122034779
35962,0.122034779
35960,0.122034779
35961,0.122034779
36804,0.122034779
36858,0.122034779
36853,0.122034779
36852,0.122034779
36850,0.122034779
36855,0.122034779
36854,0.122034779
36118,0.122034779
36114,0.122034779
36330,0.122034779
35261,0.122034779
35260,0.122034779
35266,0.122034779
36109,0.122034779
36108,0.122034779
36101,0.122034779
36103,0.122034779
36102,0.122034779
36105,0.122034779
36104,0.122034779
36106,0.122034779
36344,0.122034779
36343,0.122034779
35068,0.122034779
35063,0.122034779
35062,0.122034779
35061,0.122034779
35060,0.122034779
35064,0.122034779
36749,0.122034779
36748,0.122034779
36742,0.122034779
36740,0.122034779
36744,0.122034779
36640,0.122034779
36641,0.122034779
35079,0.122034779
35405,0.122034779
35404,0.122034779
35407,0.122034779
35406,0.122034779
35401,0.122034779
35403,0.122034779
35402,0.122034779
36278,0.122034779
36273,0.122034779
36272,0.122034779
36271,0.122034779
36277,0.122034779
36276,0.122034779
36274,0.122034779
35297,0.122034779
35291,0.122034779
36022,0.122034779
36023,0.122034779
36020,0.122034779
36026,0.122034779
36027,0.122034779
36024,0.122034779
36025,0.122034779
35144,0.122034779
35146,0.122034779
35147,0.122034779
35143,0.122034779
35148,0.122034779
35149,0.122034779
36553,0.122034779
36551,0.122034779
36615,0.122034779
36617,0.122034779
36616,0.122034779
36611,0.122034779
36610,0.122034779
36613,0.122034779
36612,0.122034779
36619,0.122034779
36618,0.122034779
36460,0.122034779
35485,0.122034779
35487,0.122034779
35486,0.122034779
35481,0.122034779
35482,0.122034779
36925,0.122034779
36922,0.122034779
36921,0.122034779
35222,0.122034779
35228,0.122034779
36695,0.122034779
36693,0.122034779
36458,0.122034779
36456,0.122034779
36451,0.122034779
35236,0.122034779
35237,0.122034779
35234,0.122034779
35235,0.122034779
35232,0.122034779
35233,0.122034779
35231,0.122034779
35238,0.122034779
36790,0.122034779
36792,0.122034779
36793,0.122034779
36801,0.122034779
36802,0.122034779
36349,0.122034779
36345,0.122034779
36340,0.122034779
36633,0.122034779
36630,0.122034779
35038,0.122034779
35031,0.122034779
35032,0.122034779
35033,0.122034779
35034,0.122034779
35035,0.122034779
35036,0.122034779
35990,0.122034779
36053,0.122034779
36051,0.122034779
36057,0.122034779
36054,0.122034779
